trial,timestamp,target,stimulus,is_target
13,1752762814.4465127,2,2,1
13,1752762814.6499672,2,1,0
13,1752762814.8529613,2,0,0
13,1752762815.0562212,2,2,1
13,1752762815.25983,2,0,0
13,1752762815.463603,2,1,0
13,1752762815.6670532,2,2,1
13,1752762815.8697324,2,0,0
13,1752762816.072526,2,1,0
13,1752762816.2757363,2,2,1
13,1752762816.4796906,2,1,0
13,1752762816.6831841,2,0,0
13,1752762816.8865216,2,0,0
13,1752762817.0896833,2,2,1
13,1752762817.2926164,2,1,0
14,1752762820.08917,1,1,1
14,1752762820.292626,1,0,0
14,1752762820.4950483,1,2,0
14,1752762820.6995008,1,0,0
14,1752762820.902498,1,2,0
14,1752762821.1059546,1,1,1
14,1752762821.3095682,1,2,0
14,1752762821.5116434,1,0,0
14,1752762821.7153149,1,1,1
14,1752762821.9187717,1,0,0
14,1752762822.1227732,1,1,1
14,1752762822.326471,1,2,0
14,1752762822.5299275,1,1,1
14,1752762822.7333846,1,0,0
14,1752762822.9368398,1,2,0
14,1752762823.1398764,1,1,1
14,1752762823.3428876,1,0,0
14,1752762823.546166,1,2,0
14,1752762823.748626,1,1,1
14,1752762823.9520843,1,2,0
14,1752762824.155045,1,0,0
14,1752762824.3585017,1,2,0
14,1752762824.561116,1,0,0
14,1752762824.763635,1,1,1
14,1752762824.9661598,1,2,0
14,1752762825.1686122,1,1,1
14,1752762825.3730652,1,0,0
14,1752762825.5765908,1,1,1
14,1752762825.7790499,1,0,0
14,1752762825.982506,1,2,0
14,1752762826.1859615,1,2,0
14,1752762826.3899236,1,0,0
14,1752762826.5929646,1,1,1
14,1752762826.795995,1,2,0
14,1752762826.9984536,1,0,0
14,1752762827.202179,1,1,1
