Time:64Hz,Epoch,AF3,Event Id,Event Date,Event Duration
41.3125000000,165,-1.8723224129,,,
41.3281250000,165,-0.4254263780,,,
41.3437500000,165,-1.1928300248,,,
41.3593750000,165,-2.9477661768,,,
41.3750000000,165,-2.8506287256,,,
41.3906250000,165,3.5988881577,33024,41.3994140625,0.0000000000
41.4062500000,165,4.0427642122,,,
41.4218750000,165,0.4816939186,,,
41.4375000000,165,3.5739042753,,,
41.4531250000,165,7.6795469708,,,
41.4687500000,165,6.1116596041,,,
41.4843750000,165,-0.9729329788,,,
41.5000000000,166,-0.3157164524,,,
41.5156250000,166,3.7379727997,,,
41.5312500000,166,-3.3798366498,,,
41.5468750000,166,-7.3063083957,,,
41.5625000000,166,-3.6194370170,,,
41.5781250000,166,-2.0214516995,,,
41.5937500000,166,-2.7602302682,,,
41.6093750000,166,-3.0677587553,,,
41.6250000000,166,1.7303173232,,,
41.6406250000,166,5.0683684931,,,
41.6562500000,166,4.3453955755,,,
41.6718750000,166,3.2117344200,,,
41.6875000000,166,1.1287485966,33024,41.6992187500,0.0000000000
41.7031250000,166,2.7506446594,,,
41.7187500000,166,0.9089781374,,,
41.7343750000,166,-3.0726301318,,,
41.7500000000,167,-1.2338486683,,,
41.7656250000,167,-5.2024911030,,,
41.7812500000,167,-9.2097493704,,,
41.7968750000,167,-5.8832664041,,,
41.8125000000,167,-3.2201270273,,,
41.8281250000,167,-1.2895712473,,,
41.8437500000,167,-1.9144243263,,,
41.8593750000,167,-1.2356325662,,,
41.8750000000,167,1.8393287237,,,
41.8906250000,167,4.3934036884,,,
41.9062500000,167,7.5375968843,,,
41.9218750000,167,3.4112602850,,,
41.9375000000,167,-0.1608074669,,,
41.9531250000,167,2.8101398565,,,
41.9687500000,167,1.8153048448,,,
41.9843750000,167,-0.5159246355,33024,41.9990234375,0.0000000000
42.0000000000,168,-4.1626450208,,,
42.0156250000,168,-6.5945033815,,,
42.0312500000,168,-3.8665812465,,,
42.0468750000,168,-1.7922449340,,,
42.0625000000,168,0.1489273603,,,
42.0781250000,168,-0.7714397918,,,
42.0937500000,168,-0.9119150534,,,
42.1093750000,168,2.2457417903,,,
42.1250000000,168,2.7918585798,,,
42.1406250000,168,5.9270650834,,,
