trial,timestamp,target,stimulus,is_target
5,1752428323.664024,0,2,0
5,1752428323.8658419,0,2,0
5,1752428324.0695968,0,0,1
5,1752428324.2724946,0,1,0
5,1752428324.475034,0,1,0
5,1752428324.677371,0,2,0
5,1752428324.8790166,0,0,1
5,1752428325.0817478,0,2,0
5,1752428325.2841806,0,1,0
5,1752428325.488217,0,0,1
5,1752428325.6906002,0,1,0
5,1752428325.8927984,0,2,0
5,1752428326.0960562,0,0,1
5,1752428326.2977092,0,2,0
5,1752428326.5007205,0,0,1
5,1752428326.7031863,0,1,0
6,1752428328.8579838,2,0,0
6,1752428329.0588303,2,1,0
6,1752428329.2626379,2,2,1
6,1752428329.4651847,2,2,1
6,1752428329.6666744,2,0,0
6,1752428329.8700967,2,1,0
6,1752428330.0712035,2,2,1
6,1752428330.2728467,2,0,0
6,1752428330.4754207,2,1,0
6,1752428330.678096,2,2,1
6,1752428330.8809087,2,1,0
6,1752428331.0840855,2,0,0
6,1752428331.2864609,2,1,0
6,1752428331.488262,2,0,0
6,1752428331.6906865,2,2,1
6,1752428331.8929584,2,0,0
6,1752428332.0967066,2,2,1
6,1752428332.2984564,2,1,0
6,1752428332.5011292,2,2,1
6,1752428332.7038114,2,0,0
6,1752428332.905853,2,1,0
6,1752428333.1088994,2,0,0
6,1752428333.310045,2,2,1
6,1752428333.5124638,2,1,0
6,1752428333.7163196,2,2,1
6,1752428333.9204082,2,1,0
6,1752428334.121613,2,0,0
6,1752428334.3240852,2,1,0
6,1752428334.5268724,2,0,0
6,1752428334.7292714,2,2,1
6,1752428334.930814,2,1,0
6,1752428335.132833,2,2,1
6,1752428335.3357353,2,0,0
6,1752428335.538461,2,2,1
6,1752428335.7411397,2,0,0
6,1752428335.9428518,2,1,0
7,1752428338.3538463,0,2,0
7,1752428338.5555992,0,1,0
7,1752428338.757194,0,0,1
7,1752428338.9592152,0,0,1
7,1752428339.162364,0,2,0
7,1752428339.365579,0,1,0
7,1752428339.5675502,0,0,1
7,1752428339.7706783,0,2,0
7,1752428339.9735422,0,1,0
7,1752428340.176264,0,0,1
7,1752428340.3793771,0,1,0
7,1752428340.5816994,0,2,0
7,1752428340.785277,0,0,1
7,1752428340.9882514,0,2,0
7,1752428341.189997,0,1,0
7,1752428341.3921895,0,0,1
7,1752428341.5950904,0,1,0
7,1752428341.7985146,0,2,0
7,1752428342.0012627,0,1,0
7,1752428342.203837,0,0,1
7,1752428342.407154,0,2,0
7,1752428342.6091032,0,1,0
7,1752428342.8126369,0,0,1
7,1752428343.0145137,0,2,0
7,1752428343.2175555,0,1,0
7,1752428343.4206622,0,2,0
7,1752428343.6223278,0,0,1
7,1752428343.8259501,0,2,0
7,1752428344.0282373,0,1,0
7,1752428344.2297757,0,0,1
7,1752428344.431183,0,2,0
7,1752428344.6336613,0,0,1
7,1752428344.8358684,0,1,0
7,1752428345.0386493,0,2,0
7,1752428345.2407699,0,0,1
7,1752428345.44338,0,1,0
8,1752428346.615917,1,2,0
8,1752428346.8169303,1,0,0
8,1752428347.0195768,1,1,1
8,1752428347.2213736,1,0,0
8,1752428347.4244678,1,2,0
8,1752428347.6281288,1,1,1
8,1752428347.8303277,1,1,1
8,1752428348.0317872,1,0,0
8,1752428348.2344227,1,2,0
8,1752428348.437215,1,2,0
8,1752428348.6384418,1,0,0
8,1752428348.841326,1,1,1
8,1752428349.0424461,1,1,1
8,1752428349.2463226,1,2,0
8,1752428349.4494064,1,0,0
8,1752428349.6508288,1,2,0
8,1752428349.8536215,1,1,1
8,1752428350.0560448,1,0,0
8,1752428350.2592225,1,0,0
8,1752428350.4621968,1,2,0
8,1752428350.6632607,1,1,1
8,1752428350.8651607,1,1,1
8,1752428351.068636,1,0,0
8,1752428351.270851,1,2,0
8,1752428351.473167,1,0,0
8,1752428351.6767786,1,1,1
