Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
10.5000000000,42,3822.1794433594,3824.2307128906,3834.7436523438,3836.0256347656,3827.0512695313,3825.1281738281,3818.2050781250,3823.0769042969,3826.6667480469,3831.2819824219,3884.7436523438,4658.3334960938,3820.1281738281,3823.4614257813,,,
10.5078125000,42,3826.6667480469,3827.5642089844,3817.4357910156,3828.5898437500,3823.5898437500,3823.9743652344,3815.6411132813,3825.5129394531,3829.2307128906,3830.8974609375,3887.4357910156,4658.9741210938,3838.4614257813,3843.3332519531,,,
10.5156250000,42,3821.7949218750,3823.3332519531,3833.9743652344,3830.3845214844,3826.0256347656,3827.9487304688,3821.9230957031,3821.7949218750,3825.0000000000,3828.4614257813,3882.0512695313,4656.0258789063,3818.4614257813,3825.7692871094,,,
10.5234375000,42,3830.7692871094,3825.8974609375,3828.7180175781,3828.8461914063,3826.0256347656,3827.4357910156,3823.7180175781,3824.1025390625,3826.7949218750,3831.6667480469,3885.6411132813,4655.8974609375,3827.6923828125,3836.9230957031,,,
10.5312500000,42,3830.8974609375,3826.9230957031,3823.9743652344,3829.6154785156,3826.1538085938,3824.3588867188,3824.8718261719,3828.4614257813,3828.8461914063,3831.4101562500,3886.7949218750,4658.0771484375,3835.3845214844,3838.8461914063,,,
10.5390625000,42,3824.2307128906,3826.7949218750,3833.4614257813,3834.1025390625,3828.5898437500,3828.0769042969,3827.6923828125,3826.0256347656,3828.2050781250,3830.1281738281,3882.3076171875,4656.2822265625,3816.9230957031,3822.6923828125,,,
10.5468750000,42,3829.2307128906,3827.8205566406,3820.5129394531,3827.9487304688,3823.2050781250,3826.1538085938,3821.2819824219,3825.6411132813,3830.6411132813,3833.8461914063,3888.8461914063,4655.8974609375,3838.3332519531,3848.4614257813,,,
10.5546875000,42,3825.8974609375,3822.5642089844,3834.7436523438,3832.9487304688,3827.4357910156,3825.3845214844,3825.2563476563,3824.1025390625,3829.4870605469,3835.5129394531,3886.5385742188,4657.9487304688,3823.2050781250,3831.5385742188,,,
10.5625000000,42,3829.3588867188,3828.4614257813,3828.9743652344,3828.5898437500,3828.2050781250,3825.8974609375,3825.2563476563,3826.2819824219,3828.8461914063,3834.8718261719,3882.8205566406,4660.2563476563,3829.3588867188,3833.0769042969,,,
10.5703125000,42,3828.8461914063,3829.6154785156,3825.0000000000,3825.0000000000,3826.2819824219,3825.0000000000,3821.1538085938,3828.7180175781,3827.0512695313,3833.9743652344,3885.0000000000,4658.7177734375,3838.2050781250,3842.3076171875,,,
10.5781250000,42,3825.6411132813,3826.5385742188,3836.1538085938,3834.7436523438,3830.8974609375,3826.7949218750,3825.1281738281,3827.9487304688,3826.1538085938,3831.7949218750,3886.6667480469,4655.0000000000,3816.9230957031,3829.1025390625,,,
10.5859375000,42,3832.1794433594,3829.3588867188,3819.6154785156,3831.2819824219,3825.5129394531,3823.8461914063,3822.3076171875,3828.3332519531,3829.2307128906,3832.9487304688,3890.0000000000,4658.7177734375,3841.5385742188,3850.3845214844,,,
10.5937500000,42,3826.5385742188,3825.7692871094,3833.2050781250,3832.8205566406,3826.6667480469,3825.2563476563,3824.6154785156,3826.9230957031,3828.3332519531,3834.6154785156,3883.9743652344,4660.8974609375,3829.1025390625,3832.4357910156,,,
10.6015625000,42,3829.6154785156,3829.8718261719,3830.1281738281,3831.2819824219,3830.5129394531,3828.5898437500,3824.4870605469,3831.1538085938,3830.1281738281,3833.8461914063,3885.6411132813,4658.3334960938,3826.4101562500,3832.4357910156,,,
10.6093750000,42,3832.6923828125,3830.3845214844,3821.1538085938,3829.4870605469,3828.0769042969,3828.4614257813,3822.8205566406,3829.7436523438,3830.6411132813,3831.6667480469,3891.4101562500,4658.2050781250,3840.2563476563,3845.1281738281,,,
10.6171875000,42,3827.8205566406,3826.0256347656,3838.7180175781,3837.6923828125,3827.9487304688,3830.7692871094,3827.8205566406,3824.2307128906,3827.4357910156,3828.8461914063,3887.8205566406,4659.7436523438,3820.8974609375,3825.8974609375,,,
10.6250000000,42,3832.5642089844,3829.8718261719,3826.5385742188,3830.8974609375,3825.7692871094,3829.2307128906,3821.9230957031,3827.5642089844,3830.6411132813,3834.2307128906,3889.3588867188,4662.3076171875,3839.2307128906,3845.1281738281,,,
10.6328125000,42,3830.5129394531,3825.7692871094,3835.0000000000,3833.5898437500,3829.1025390625,3828.5898437500,3823.7180175781,3827.8205566406,3829.2307128906,3838.8461914063,3886.6667480469,4659.6152343750,3826.7949218750,3833.8461914063,,,
10.6406250000,42,3834.6154785156,3827.8205566406,3834.4870605469,3837.6923828125,3828.2050781250,3829.6154785156,3828.0769042969,3826.4101562500,3828.2050781250,3836.5385742188,3887.3076171875,4657.9487304688,3824.2307128906,3834.4870605469,,,
10.6484375000,42,3834.1025390625,3831.6667480469,3824.6154785156,3832.9487304688,3826.0256347656,3829.7436523438,3825.5129394531,3826.1538085938,3829.3588867188,3835.0000000000,3891.6667480469,4659.4873046875,3843.4614257813,3848.7180175781,,,
10.6562500000,42,3826.5385742188,3828.9743652344,3839.7436523438,3837.4357910156,3835.0000000000,3831.6667480469,3828.0769042969,3828.5898437500,3828.7180175781,3834.3588867188,3887.6923828125,4658.8461914063,3823.2050781250,3826.0256347656,,,
10.6640625000,42,3833.9743652344,3832.5642089844,3826.9230957031,3833.2050781250,3830.8974609375,3827.1794433594,3825.1281738281,3834.2307128906,3832.3076171875,3837.3076171875,3890.7692871094,4660.2563476563,3841.0256347656,3845.2563476563,,,
10.6718750000,42,3830.6411132813,3830.7692871094,3835.5129394531,3836.2819824219,3825.8974609375,3825.7692871094,3827.3076171875,3832.8205566406,3832.3076171875,3836.7949218750,3889.7436523438,4658.4614257813,3833.8461914063,3838.3332519531,,,
10.6796875000,42,3833.3332519531,3830.2563476563,3836.2819824219,3836.9230957031,3828.4614257813,3828.8461914063,3829.4870605469,3831.2819824219,3833.0769042969,3833.5898437500,3888.0769042969,4657.0512695313,3825.7692871094,3834.2307128906,,,
10.6875000000,42,3838.0769042969,3831.7949218750,3820.6411132813,3831.1538085938,3828.4614257813,3827.0512695313,3825.6411132813,3830.8974609375,3832.3076171875,3835.8974609375,3892.8205566406,4661.0258789063,3843.4614257813,3851.1538085938,,,
10.6953125000,42,3831.0256347656,3828.4614257813,3837.4357910156,3841.4101562500,3833.4614257813,3829.7436523438,3827.5642089844,3831.0256347656,3828.3332519531,3837.6923828125,3887.9487304688,4660.8974609375,3821.4101562500,3829.7436523438,,,
10.7031250000,42,3835.1281738281,3830.8974609375,3829.4870605469,3839.2307128906,3830.1281738281,3830.7692871094,3824.2307128906,3833.2050781250,3830.8974609375,3840.1281738281,3889.3588867188,4658.5898437500,3839.1025390625,3847.1794433594,,,
10.7109375000,42,3831.4101562500,3829.3588867188,3834.7436523438,3838.0769042969,3830.0000000000,3829.6154785156,3828.0769042969,3830.7692871094,3831.4101562500,3839.3588867188,3891.2819824219,4659.1025390625,3835.8974609375,3842.5642089844,,,
10.7187500000,42,3832.4357910156,3830.7692871094,3839.1025390625,3838.8461914063,3833.3332519531,3829.3588867188,3830.5129394531,3832.4357910156,3832.8205566406,3837.5642089844,3890.8974609375,4662.9487304688,3824.4870605469,3832.8205566406,,,
10.7265625000,42,3838.3332519531,3833.0769042969,3827.5642089844,3834.7436523438,3830.7692871094,3825.6411132813,3825.1281738281,3833.2050781250,3833.9743652344,3838.8461914063,3893.9743652344,4662.1796875000,3847.6923828125,3850.3845214844,,,
10.7343750000,42,3830.1281738281,3830.3845214844,3845.1281738281,3840.3845214844,3833.8461914063,3827.5642089844,3832.6923828125,3829.3588867188,3832.1794433594,3837.0512695313,3889.7436523438,4656.9228515625,3825.7692871094,3829.4870605469,,,
10.7421875000,42,3832.9487304688,3835.0000000000,3832.6923828125,3832.5642089844,3830.7692871094,3829.7436523438,3830.0000000000,3832.5642089844,3834.6154785156,3836.1538085938,3892.6923828125,4660.0000000000,3835.3845214844,3844.1025390625,,,
10.7500000000,43,3832.6923828125,3832.4357910156,3831.0256347656,3833.9743652344,3831.5385742188,3830.5129394531,3825.3845214844,3833.8461914063,3832.6923828125,3838.9743652344,3893.0769042969,4662.9487304688,3839.1025390625,3842.4357910156,,,
10.7578125000,43,3832.8205566406,3831.5385742188,3838.7180175781,3840.8974609375,3835.0000000000,3831.7949218750,3832.3076171875,3832.5642089844,3832.9487304688,3841.2819824219,3889.2307128906,4662.1796875000,3826.0256347656,3828.8461914063,,,
10.7656250000,43,3836.9230957031,3836.9230957031,3826.5385742188,3833.0769042969,3829.3588867188,3830.8974609375,3829.7436523438,3833.2050781250,3836.9230957031,3840.8974609375,3893.9743652344,4663.9741210938,3844.2307128906,3848.5898437500,,,
10.7734375000,43,3831.7949218750,3833.9743652344,3842.8205566406,3839.1025390625,3832.0512695313,3834.8718261719,3830.3845214844,3832.4357910156,3832.3076171875,3839.8718261719,3891.7949218750,4661.7949218750,3824.8718261719,3828.9743652344,,,
10.7812500000,43,3837.4357910156,3835.2563476563,3832.8205566406,3836.5385742188,3831.9230957031,3833.4614257813,3833.0769042969,3833.0769042969,3834.7436523438,3840.2563476563,3891.5385742188,4661.5385742188,3837.1794433594,3841.2819824219,,,
10.7890625000,43,3835.1281738281,3832.5642089844,3831.0256347656,3835.6411132813,3832.4357910156,3832.4357910156,3833.2050781250,3832.5642089844,3841.1538085938,3839.6154785156,3891.6667480469,4664.4873046875,3842.9487304688,3846.0256347656,,,
10.7968750000,43,3830.8974609375,3832.4357910156,3842.6923828125,3842.9487304688,3837.0512695313,3836.4101562500,3830.8974609375,3833.5898437500,3838.9743652344,3838.3332519531,3890.1281738281,4662.1796875000,3825.3845214844,3832.4357910156,,,
10.8046875000,43,3836.2819824219,3835.7692871094,3828.0769042969,3835.7692871094,3833.4614257813,3833.4614257813,3824.3588867188,3834.7436523438,3835.1281738281,3838.7180175781,3893.9743652344,4659.2309570313,3847.6923828125,3854.7436523438,,,
10.8125000000,43,3836.2819824219,3832.1794433594,3842.8205566406,3839.7436523438,3835.5129394531,3834.2307128906,3831.7949218750,3834.2307128906,3833.0769042969,3839.6154785156,3892.6923828125,4660.1284179688,3829.2307128906,3838.3332519531,,,
10.8203125000,43,3842.8205566406,3837.1794433594,3837.5642089844,3839.8718261719,3833.8461914063,3834.8718261719,3833.9743652344,3836.7949218750,3837.4357910156,3841.6667480469,3896.5385742188,4663.7177734375,3835.7692871094,3845.8974609375,,,
10.8281250000,43,3837.1794433594,3837.0512695313,3832.6923828125,3837.6923828125,3830.8974609375,3831.4101562500,3830.3845214844,3835.0000000000,3837.4357910156,3840.7692871094,3895.7692871094,4662.5639648438,3847.6923828125,3849.1025390625,,,
10.8359375000,43,3834.6154785156,3835.6411132813,3842.4357910156,3841.7949218750,3836.6667480469,3832.3076171875,3835.7692871094,3832.9487304688,3835.7692871094,3840.1281738281,3890.3845214844,4660.2563476563,3825.1281738281,3831.9230957031,,,
10.8437500000,43,3843.2050781250,3839.8718261719,3829.1025390625,3836.9230957031,3836.5385742188,3832.3076171875,3831.7949218750,3836.0256347656,3839.2307128906,3842.1794433594,3895.2563476563,4662.1796875000,3845.8974609375,3854.8718261719,,,
10.8515625000,43,3834.3588867188,3833.7180175781,3843.9743652344,3841.5385742188,3838.3332519531,3835.6411132813,3832.3076171875,3834.7436523438,3837.6923828125,3839.2307128906,3891.6667480469,4661.6665039063,3835.2563476563,3837.6923828125,,,
10.8593750000,43,3836.7949218750,3836.5385742188,3839.7436523438,3839.6154785156,3836.9230957031,3839.2307128906,3833.0769042969,3833.7180175781,3838.7180175781,3838.3332519531,3892.5642089844,4660.5126953125,3834.8718261719,3841.5385742188,,,
10.8671875000,43,3841.0256347656,3838.7180175781,3833.2050781250,3838.2050781250,3835.2563476563,3836.2819824219,3831.1538085938,3834.6154785156,3838.0769042969,3842.9487304688,3896.6667480469,4661.1538085938,3844.3588867188,3854.3588867188,,,
10.8750000000,43,3838.2050781250,3835.5129394531,3846.4101562500,3844.1025390625,3837.8205566406,3834.2307128906,3833.2050781250,3834.6154785156,3835.2563476563,3844.2307128906,3890.3845214844,4661.0258789063,3826.5385742188,3832.8205566406,,,
10.8828125000,43,3843.0769042969,3841.1538085938,3832.0512695313,3836.6667480469,3833.7180175781,3832.8205566406,3828.8461914063,3834.6154785156,3840.6411132813,3842.1794433594,3892.9487304688,4663.3334960938,3849.2307128906,3850.7692871094,,,
10.8906250000,43,3838.2050781250,3839.1025390625,3843.2050781250,3842.0512695313,3837.8205566406,3835.7692871094,3835.6411132813,3831.9230957031,3840.7692871094,3839.7436523438,3894.2307128906,4664.7436523438,3835.0000000000,3842.4357910156,,,
10.8984375000,43,3840.7692871094,3837.1794433594,3843.4614257813,3844.2307128906,3839.1025390625,3838.0769042969,3837.9487304688,3834.2307128906,3837.3076171875,3842.8205566406,3895.5129394531,4663.5898437500,3832.5642089844,3843.9743652344,,,
10.9062500000,43,3841.2819824219,3836.1538085938,3837.4357910156,3839.3588867188,3835.5129394531,3836.2819824219,3833.2050781250,3834.8718261719,3836.5385742188,3844.1025390625,3898.0769042969,4662.9487304688,3849.8718261719,3853.4614257813,,,
10.9140625000,43,3836.0256347656,3836.1538085938,3851.1538085938,3843.3332519531,3841.9230957031,3839.4870605469,3838.7180175781,3832.3076171875,3837.5642089844,3841.5385742188,3893.2050781250,4664.4873046875,3827.5642089844,3833.4614257813,,,
10.9218750000,43,3844.3588867188,3841.0256347656,3833.8461914063,3838.3332519531,3838.5898437500,3835.2563476563,3834.6154785156,3836.2819824219,3841.0256347656,3844.1025390625,3895.8974609375,4664.8715820313,3846.9230957031,3854.3588867188,,,
10.9296875000,43,3841.5385742188,3835.5129394531,3841.9230957031,3843.9743652344,3835.5129394531,3833.2050781250,3832.9487304688,3837.3076171875,3839.3588867188,3845.0000000000,3895.8974609375,4660.1284179688,3838.8461914063,3844.3588867188,,,
10.9375000000,43,3839.7436523438,3837.1794433594,3842.9487304688,3846.7949218750,3836.4101562500,3839.7436523438,3833.8461914063,3837.4357910156,3841.4101562500,3843.5898437500,3897.4357910156,4662.8203125000,3833.3332519531,3841.1538085938,,,
10.9453125000,43,3840.3845214844,3841.6667480469,3832.5642089844,3843.4614257813,3834.7436523438,3839.4870605469,3831.9230957031,3835.5129394531,3843.7180175781,3843.0769042969,3899.6154785156,4670.0000000000,3852.0512695313,3856.4101562500,,,
10.9531250000,43,3837.5642089844,3838.9743652344,3852.0512695313,3851.0256347656,3840.3845214844,3841.2819824219,3838.2050781250,3835.7692871094,3840.0000000000,3841.9230957031,3893.5898437500,4667.0512695313,3827.8205566406,3832.6923828125,,,
10.9609375000,43,3845.8974609375,3843.5898437500,3838.7180175781,3842.0512695313,3837.0512695313,3839.1025390625,3835.3845214844,3841.6667480469,3841.2819824219,3843.2050781250,3900.3845214844,4665.6411132813,3845.7692871094,3851.9230957031,,,
10.9687500000,43,3841.4101562500,3840.6411132813,3840.8974609375,3840.5129394531,3835.2563476563,3834.2307128906,3832.9487304688,3838.4614257813,3840.6411132813,3843.3332519531,3901.2819824219,4668.2050781250,3845.1281738281,3848.3332519531,,,
10.9765625000,43,3839.7436523438,3838.4614257813,3847.8205566406,3844.1025390625,3839.8718261719,3836.5385742188,3835.3845214844,3835.6411132813,3841.4101562500,3843.2050781250,3894.8718261719,4666.6665039063,3834.4870605469,3840.3845214844,,,
10.9843750000,43,3844.8718261719,3840.1281738281,3836.2819824219,3838.4614257813,3837.5642089844,3836.0256347656,3835.8974609375,3837.6923828125,3844.1025390625,3844.2307128906,3898.9743652344,4665.2563476563,3855.1281738281,3860.6411132813,,,
10.9921875000,43,3839.6154785156,3839.1025390625,3850.2563476563,3843.4614257813,3841.0256347656,3837.8205566406,3841.4101562500,3837.4357910156,3840.2563476563,3844.4870605469,3898.0769042969,4666.7949218750,3834.4870605469,3841.7949218750,,,
11.0000000000,44,3841.5385742188,3843.4614257813,3837.8205566406,3840.2563476563,3841.7949218750,3839.4870605469,3836.9230957031,3838.8461914063,3841.1538085938,3845.2563476563,3897.8205566406,4669.1025390625,3845.1281738281,3852.8205566406,,,
11.0078125000,44,3840.1281738281,3838.4614257813,3840.1281738281,3843.7180175781,3842.0512695313,3838.5898437500,3833.7180175781,3839.6154785156,3840.1281738281,3845.0000000000,3897.5642089844,4664.4873046875,3845.0000000000,3849.1025390625,,,
11.0156250000,44,3843.3332519531,3839.2307128906,3849.2307128906,3847.4357910156,3842.8205566406,3839.6154785156,3836.5385742188,3840.7692871094,3839.7436523438,3846.6667480469,3898.3332519531,4662.6923828125,3833.8461914063,3840.7692871094,,,
11.0234375000,44,3845.5129394531,3845.3845214844,3835.1281738281,3840.5129394531,3836.1538085938,3839.2307128906,3834.1025390625,3840.1281738281,3842.3076171875,3847.4357910156,3901.0256347656,4668.4614257813,3856.2819824219,3862.3076171875,,,
11.0312500000,44,3836.2819824219,3839.7436523438,3849.2307128906,3849.3588867188,3839.8718261719,3842.4357910156,3838.8461914063,3836.9230957031,3838.9743652344,3843.8461914063,3898.3332519531,4667.4360351563,3835.5129394531,3844.4870605469,,,
11.0390625000,44,3843.0769042969,3841.2819824219,3842.3076171875,3846.2819824219,3841.1538085938,3842.5642089844,3836.4101562500,3840.8974609375,3841.6667480469,3843.5898437500,3901.9230957031,4666.1538085938,3842.4357910156,3857.1794433594,,,
11.0468750000,44,3842.3076171875,3841.6667480469,3845.0000000000,3843.5898437500,3840.5129394531,3839.6154785156,3837.6923828125,3842.9487304688,3845.6411132813,3845.0000000000,3901.7949218750,4667.6923828125,3845.8974609375,3855.2563476563,,,
11.0546875000,44,3837.8205566406,3842.3076171875,3853.9743652344,3849.3588867188,3845.2563476563,3839.3588867188,3843.2050781250,3841.5385742188,3844.6154785156,3845.2563476563,3900.7692871094,4666.2822265625,3832.9487304688,3839.3588867188,,,
11.0625000000,44,3846.4101562500,3845.8974609375,3835.7692871094,3844.2307128906,3842.1794433594,3838.9743652344,3834.7436523438,3842.9487304688,3842.3076171875,3844.6154785156,3903.3332519531,4667.4360351563,3855.7692871094,3863.2050781250,,,
11.0703125000,44,3843.0769042969,3841.0256347656,3849.8718261719,3848.0769042969,3844.2307128906,3843.8461914063,3836.6667480469,3841.6667480469,3841.4101562500,3844.7436523438,3897.1794433594,4667.5639648438,3834.7436523438,3844.1025390625,,,
11.0781250000,44,3844.7436523438,3844.3588867188,3843.5898437500,3845.1281738281,3843.9743652344,3842.6923828125,3839.2307128906,3844.1025390625,3846.4101562500,3848.2050781250,3901.5385742188,4667.3076171875,3841.9230957031,3851.5385742188,,,
11.0859375000,44,3845.2563476563,3843.8461914063,3840.1281738281,3844.4870605469,3842.9487304688,3840.2563476563,3838.5898437500,3843.9743652344,3844.4870605469,3846.5385742188,3903.3332519531,4668.8461914063,3853.2050781250,3858.5898437500,,,
11.0937500000,44,3845.1281738281,3841.0256347656,3852.4357910156,3850.8974609375,3845.3845214844,3845.3845214844,3842.3076171875,3841.1538085938,3842.0512695313,3843.9743652344,3897.5642089844,4669.7436523438,3833.7180175781,3839.3588867188,,,
11.1015625000,44,3851.9230957031,3846.2819824219,3838.0769042969,3845.2563476563,3839.7436523438,3844.1025390625,3838.2050781250,3844.1025390625,3846.0256347656,3849.7436523438,3904.4870605469,4667.1796875000,3854.7436523438,3859.2307128906,,,
11.1093750000,44,3844.6154785156,3843.7180175781,3852.5642089844,3850.5129394531,3842.6923828125,3842.8205566406,3842.4357910156,3843.8461914063,3845.7692871094,3849.4870605469,3904.2307128906,4665.5126953125,3840.3845214844,3845.1281738281,,,
11.1171875000,44,3847.0512695313,3842.9487304688,3848.7180175781,3849.7436523438,3841.9230957031,3842.5642089844,3841.9230957031,3843.7180175781,3847.0512695313,3845.5129394531,3902.9487304688,4670.7690429688,3843.0769042969,3850.6411132813,,,
11.1250000000,44,3847.1794433594,3843.0769042969,3839.3588867188,3844.4870605469,3839.3588867188,3841.0256347656,3838.2050781250,3844.2307128906,3848.3332519531,3849.4870605469,3906.1538085938,4672.5639648438,3855.8974609375,3859.8718261719,,,
11.1328125000,44,3841.0256347656,3844.3588867188,3850.7692871094,3850.2563476563,3847.0512695313,3843.9743652344,3843.3332519531,3843.9743652344,3845.3845214844,3853.2050781250,3903.2050781250,4670.2563476563,3837.0512695313,3841.1538085938,,,
11.1406250000,44,3847.4357910156,3848.3332519531,3839.1025390625,3845.7692871094,3845.2563476563,3841.7949218750,3839.2307128906,3844.4870605469,3844.4870605469,3852.8205566406,3904.8718261719,4671.9228515625,3856.9230957031,3862.5642089844,,,
11.1484375000,44,3845.7692871094,3842.8205566406,3852.9487304688,3850.5129394531,3845.8974609375,3841.5385742188,3837.5642089844,3842.3076171875,3844.1025390625,3850.3845214844,3903.7180175781,4671.4101562500,3842.5642089844,3850.7692871094,,,
11.1562500000,44,3850.1281738281,3845.2563476563,3847.5642089844,3851.0256347656,3846.4101562500,3843.9743652344,3838.5898437500,3845.2563476563,3845.6411132813,3848.4614257813,3905.0000000000,4669.1025390625,3843.7180175781,3849.8718261719,,,
11.1640625000,44,3851.0256347656,3847.4357910156,3835.1281738281,3847.8205566406,3844.4870605469,3841.1538085938,3842.1794433594,3847.6923828125,3845.2563476563,3849.3588867188,3906.2819824219,4667.0512695313,3859.8718261719,3861.5385742188,,,
11.1718750000,44,3844.7436523438,3844.4870605469,3853.5898437500,3853.8461914063,3847.8205566406,3842.9487304688,3846.1538085938,3844.8718261719,3844.2307128906,3851.4101562500,3902.5642089844,4668.9741210938,3832.3076171875,3844.2307128906,,,
11.1796875000,44,3849.7436523438,3845.7692871094,3844.8718261719,3845.6411132813,3844.6154785156,3845.2563476563,3838.2050781250,3843.7180175781,3844.7436523438,3854.6154785156,3907.4357910156,4675.1284179688,3848.4614257813,3863.0769042969,,,
11.1875000000,44,3844.4870605469,3841.5385742188,3852.9487304688,3849.7436523438,3846.7949218750,3844.1025390625,3842.5642089844,3842.9487304688,3843.7180175781,3855.1281738281,3904.6154785156,4672.4360351563,3844.1025390625,3850.5129394531,,,
11.1953125000,44,3845.0000000000,3846.1538085938,3851.2819824219,3854.1025390625,3847.6923828125,3843.2050781250,3846.1538085938,3845.6411132813,3849.1025390625,3853.5898437500,3902.6923828125,4668.0771484375,3842.6923828125,3848.5898437500,,,
11.2031250000,44,3847.6923828125,3848.7180175781,3842.4357910156,3846.1538085938,3843.4614257813,3845.2563476563,3839.8718261719,3844.7436523438,3848.4614257813,3851.4101562500,3905.0000000000,4672.5639648438,3857.0512695313,3863.8461914063,,,
11.2109375000,44,3846.5385742188,3845.3845214844,3857.4357910156,3852.1794433594,3846.9230957031,3849.2307128906,3843.7180175781,3844.2307128906,3842.4357910156,3850.7692871094,3898.8461914063,4673.3334960938,3833.8461914063,3842.0512695313,,,
11.2187500000,44,3855.5129394531,3850.0000000000,3841.0256347656,3851.7949218750,3845.6411132813,3844.4870605469,3842.9487304688,3847.8205566406,3848.2050781250,3852.5642089844,3905.0000000000,4671.1538085938,3856.5385742188,3862.1794433594,,,
11.2265625000,44,3848.9743652344,3844.7436523438,3848.8461914063,3852.4357910156,3846.7949218750,3843.2050781250,3842.6923828125,3845.8974609375,3848.8461914063,3853.3332519531,3907.4357910156,4669.8715820313,3852.5642089844,3856.4101562500,,,
11.2343750000,44,3848.2050781250,3844.6154785156,3856.2819824219,3851.1538085938,3848.0769042969,3846.6667480469,3844.1025390625,3847.5642089844,3846.0256347656,3855.3845214844,3903.7180175781,4672.0512695313,3840.2563476563,3849.1025390625,,,
11.2421875000,44,3852.8205566406,3849.3588867188,3841.7949218750,3848.4614257813,3843.7180175781,3844.4870605469,3841.0256347656,3847.6923828125,3847.0512695313,3855.5129394531,3906.6667480469,4673.0771484375,3860.0000000000,3867.8205566406,,,
11.2500000000,45,3846.2819824219,3846.1538085938,3856.4101562500,3855.3845214844,3847.4357910156,3845.8974609375,3845.5129394531,3844.2307128906,3849.1025390625,3852.1794433594,3905.6411132813,4669.8715820313,3838.2050781250,3846.4101562500,,,
11.2578125000,45,3852.0512695313,3850.2563476563,3848.5898437500,3848.3332519531,3845.5129394531,3844.6154785156,3845.0000000000,3848.3332519531,3853.2050781250,3855.0000000000,3908.9743652344,4672.4360351563,3852.0512695313,3860.6411132813,,,
11.2656250000,45,3850.6411132813,3850.0000000000,3850.8974609375,3849.8718261719,3845.5129394531,3843.3332519531,3845.2563476563,3848.8461914063,3848.5898437500,3855.2563476563,3908.8461914063,4674.6152343750,3852.5642089844,3857.8205566406,,,
11.2734375000,45,3848.2050781250,3847.1794433594,3852.0512695313,3852.6923828125,3848.4614257813,3846.1538085938,3845.1281738281,3846.1538085938,3847.1794433594,3852.3076171875,3906.5385742188,4671.7949218750,3838.9743652344,3848.4614257813,,,
11.2812500000,45,3850.0000000000,3848.5898437500,3838.5898437500,3846.5385742188,3843.5898437500,3846.2819824219,3840.6411132813,3846.9230957031,3851.7949218750,3855.5129394531,3911.1538085938,4672.8203125000,3858.8461914063,3867.1794433594,,,
11.2890625000,45,3846.7949218750,3848.3332519531,3858.2050781250,3855.3845214844,3847.9487304688,3849.4870605469,3848.3332519531,3848.8461914063,3847.8205566406,3855.7692871094,3909.1025390625,4674.1025390625,3839.8718261719,3845.3845214844,,,
11.2968750000,45,3856.1538085938,3852.1794433594,3848.0769042969,3851.1538085938,3847.6923828125,3849.2307128906,3847.8205566406,3851.4101562500,3847.1794433594,3854.3588867188,3908.8461914063,4674.3588867188,3852.5642089844,3860.8974609375,,,
11.3046875000,45,3852.3076171875,3848.5898437500,3847.1794433594,3851.1538085938,3846.7949218750,3847.0512695313,3843.5898437500,3848.0769042969,3849.8718261719,3856.6667480469,3907.5642089844,4675.3847656250,3857.6923828125,3862.8205566406,,,
11.3125000000,45,3847.0512695313,3849.3588867188,3857.0512695313,3856.7949218750,3851.2819824219,3847.8205566406,3845.8974609375,3848.4614257813,3850.8974609375,3856.4101562500,3905.6411132813,4674.3588867188,3842.4357910156,3846.2819824219,,,
11.3203125000,45,3853.2050781250,3853.0769042969,3842.1794433594,3850.0000000000,3847.5642089844,3844.4870605469,3842.5642089844,3849.7436523438,3849.8718261719,3853.5898437500,3908.8461914063,4674.3588867188,3861.0256347656,3867.8205566406,,,
11.3281250000,45,3850.2563476563,3848.8461914063,3857.6923828125,3857.3076171875,3848.7180175781,3847.0512695313,3846.6667480469,3846.6667480469,3847.3076171875,3853.4614257813,3904.1025390625,4674.1025390625,3842.1794433594,3849.7436523438,,,
11.3359375000,45,3853.8461914063,3853.0769042969,3851.1538085938,3854.8718261719,3848.7180175781,3848.9743652344,3843.8461914063,3851.0256347656,3850.2563476563,3857.4357910156,3907.3076171875,4675.3847656250,3853.5898437500,3854.1025390625,,,
11.3437500000,45,3851.0256347656,3851.5385742188,3848.4614257813,3849.4870605469,3849.2307128906,3848.9743652344,3841.4101562500,3852.8205566406,3850.2563476563,3855.3845214844,3912.3076171875,4676.0258789063,3860.3845214844,3859.6154785156,,,
11.3515625000,45,3848.5898437500,3848.3332519531,3859.8718261719,3855.0000000000,3850.3845214844,3851.7949218750,3850.6411132813,3850.0000000000,3849.6154785156,3851.7949218750,3910.3845214844,4673.9741210938,3840.7692871094,3850.3845214844,,,
11.3593750000,45,3854.7436523438,3851.6667480469,3845.8974609375,3851.6667480469,3846.6667480469,3847.0512695313,3848.2050781250,3850.5129394531,3852.4357910156,3855.0000000000,3913.9743652344,4675.2563476563,3863.0769042969,3869.6154785156,,,
11.3671875000,45,3848.9743652344,3849.6154785156,3858.2050781250,3856.5385742188,3852.5642089844,3844.7436523438,3846.7949218750,3849.8718261719,3850.3845214844,3856.1538085938,3910.2563476563,4675.3847656250,3845.3845214844,3849.6154785156,,,
